sourceName,sourceVersion,device,creationDate,startDate,endDate,workoutActivityType,duration,durationUnit,Year,totalDistanceUnit,totalEnergyBurned,totalEnergyBurnedUnit
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-02-23 14:02:10 -0800,2020-02-23 13:33:49 -0800,2020-02-23 14:02:10 -0800,Cycling,28.06887399951620,min,2020,,,
Peloton,17712,,2020-03-02 13:59:09 -0800,2020-02-26 21:16:23 -0800,2020-02-26 21:36:23 -0800,Cycling,20,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-02-26 21:37:21 -0800,2020-02-26 21:15:09 -0800,2020-02-26 21:37:20 -0800,Cycling,21.93645268479980,min,2020,,,
Peloton,17712,,2020-03-02 13:59:10 -0800,2020-02-27 19:13:12 -0800,2020-02-27 19:43:12 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-02-27 19:46:10 -0800,2020-02-27 19:11:59 -0800,2020-02-27 19:46:10 -0800,Cycling,33.90002416570980,min,2020,,,
Peloton,17712,,2020-03-03 12:54:15 -0800,2020-02-28 19:38:21 -0800,2020-02-28 19:40:38 -0800,Cycling,2.283333333333330,min,2020,,,
Peloton,17712,,2020-03-03 12:54:16 -0800,2020-02-28 19:42:25 -0800,2020-02-28 20:12:25 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-02-28 20:16:26 -0800,2020-02-28 19:36:55 -0800,2020-02-28 20:16:25 -0800,Cycling,39.00980453292530,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-02-29 08:08:45 -0800,2020-02-29 07:32:17 -0800,2020-02-29 08:08:44 -0800,Walking,36.44066718220710,min,2020,,,
Peloton,17712,,2020-03-03 22:40:40 -0800,2020-02-29 17:41:57 -0800,2020-02-29 18:11:57 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-02-29 18:16:11 -0800,2020-02-29 17:40:36 -0800,2020-02-29 18:16:10 -0800,Cycling,35.26280291676520,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-01 09:32:56 -0800,2020-03-01 08:33:53 -0800,2020-03-01 09:32:55 -0800,Walking,59.03169736663500,min,2020,,,
Peloton,17712,,2020-03-04 19:22:52 -0800,2020-03-01 15:11:51 -0800,2020-03-01 15:42:05 -0800,Cycling,30.23333333333330,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-01 15:44:24 -0800,2020-03-01 15:10:57 -0800,2020-03-01 15:44:24 -0800,Cycling,33.17091858188310,min,2020,,,
Peloton,17712,,2020-03-06 07:47:35 -0800,2020-03-02 15:17:23 -0800,2020-03-02 15:47:23 -0800,CrossTraining,30,min,2020,,,
Peloton,17712,,2020-03-07 19:49:02 -0800,2020-03-03 22:17:49 -0800,2020-03-03 22:37:49 -0800,Cycling,20,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-03 22:40:14 -0800,2020-03-03 22:16:36 -0800,2020-03-03 22:40:14 -0800,Cycling,23.32172468304630,min,2020,,,
Peloton,17712,,2020-03-07 19:49:02 -0800,2020-03-04 19:36:04 -0800,2020-03-04 20:06:04 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-04 20:07:38 -0800,2020-03-04 19:34:57 -0800,2020-03-04 20:07:38 -0800,Cycling,32.41723381876950,min,2020,,,
Peloton,17712,,2020-03-11 14:50:56 -0800,2020-03-07 19:13:03 -0800,2020-03-07 19:43:03 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-07 19:48:40 -0800,2020-03-07 19:11:53 -0800,2020-03-07 19:48:40 -0800,Cycling,36.50283059875170,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-08 09:44:54 -0800,2020-03-08 08:32:33 -0800,2020-03-08 09:44:52 -0800,Walking,72.31252488295240,min,2020,,,
Peloton,17712,,2020-03-11 14:50:57 -0800,2020-03-08 13:51:56 -0800,2020-03-08 13:52:40 -0800,Cycling,0.7333333333333330,min,2020,,,
Peloton,17712,,2020-03-11 14:50:56 -0800,2020-03-08 14:00:50 -0800,2020-03-08 14:30:50 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-08 14:32:55 -0800,2020-03-08 13:50:47 -0800,2020-03-08 14:32:54 -0800,Cycling,41.82078518470130,min,2020,,,
Peloton,17712,,2020-03-14 09:27:59 -0800,2020-03-10 16:53:14 -0800,2020-03-10 17:38:14 -0800,Cycling,45,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-10 17:44:05 -0800,2020-03-10 16:52:05 -0800,2020-03-10 17:44:04 -0800,Cycling,51.69486448367440,min,2020,,,
Peloton,17712,,2020-03-15 12:14:10 -0800,2020-03-11 18:20:10 -0800,2020-03-11 18:50:10 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-11 18:51:36 -0800,2020-03-11 18:18:51 -0800,2020-03-11 18:51:35 -0800,Cycling,32.44040438135470,min,2020,,,
Peloton,19167,,2020-03-17 10:08:30 -0800,2020-03-12 19:58:58 -0800,2020-03-12 20:28:58 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-12 20:33:30 -0800,2020-03-12 19:57:39 -0800,2020-03-12 20:33:29 -0800,Cycling,35.55002059936520,min,2020,,,
Peloton,19167,,2020-03-17 10:08:30 -0800,2020-03-13 15:43:31 -0800,2020-03-13 16:13:31 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-13 16:26:51 -0800,2020-03-13 15:42:17 -0800,2020-03-13 16:26:50 -0800,Cycling,44.25127516587580,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-14 08:34:22 -0800,2020-03-14 08:06:04 -0800,2020-03-14 08:34:21 -0800,Walking,24.45176559885340,min,2020,,,
Peloton,19167,,2020-03-18 13:35:15 -0800,2020-03-14 15:34:07 -0800,2020-03-14 16:04:07 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-14 16:10:14 -0800,2020-03-14 15:32:51 -0800,2020-03-14 16:10:13 -0800,Cycling,36.8486708343029,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-15 10:12:15 -0800,2020-03-15 09:19:08 -0800,2020-03-15 10:12:13 -0800,Walking,53.08108901580170,min,2020,,,
Peloton,19167,,2020-03-18 21:00:33 -0800,2020-03-15 14:32:48 -0800,2020-03-15 15:02:48 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-15 15:04:26 -0800,2020-03-15 14:21:47 -0800,2020-03-15 15:04:25 -0800,Cycling,42.23628331621490,min,2020,,,
Peloton,19236,,2020-03-22 13:33:35 -0800,2020-03-17 13:26:07 -0800,2020-03-17 13:56:07 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-17 13:59:11 -0800,2020-03-17 13:24:46 -0800,2020-03-17 13:59:10 -0800,Cycling,34.12490208347640,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-18 11:06:54 -0800,2020-03-18 10:43:49 -0800,2020-03-18 11:06:50 -0800,Walking,23.01902174949650,min,2020,,,
Peloton,19236,,2020-03-22 13:33:36 -0800,2020-03-18 16:11:49 -0800,2020-03-18 16:56:49 -0800,Cycling,45,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-18 17:00:05 -0800,2020-03-18 16:10:32 -0800,2020-03-18 17:00:04 -0800,Cycling,49.23970821499830,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-22 08:21:27 -0800,2020-03-22 07:37:26 -0800,2020-03-22 08:21:24 -0800,Walking,43.97018643418950,min,2020,,,
Peloton,19236,,2020-03-25 18:56:40 -0800,2020-03-22 13:48:13 -0800,2020-03-22 14:18:13 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-22 14:21:06 -0800,2020-03-22 13:46:58 -0800,2020-03-22 14:21:06 -0800,Cycling,33.88033665021260,min,2020,,,
Peloton,19236,,2020-03-27 06:59:04 -0800,2020-03-23 18:02:34 -0800,2020-03-23 18:02:41 -0800,Cycling,0.1166666666666670,min,2020,,,
Peloton,19236,,2020-03-27 06:59:04 -0800,2020-03-23 18:04:25 -0800,2020-03-23 18:34:25 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-23 18:36:27 -0800,2020-03-23 17:59:32 -0800,2020-03-23 18:36:26 -0800,Cycling,34.84018931786220,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-24 15:22:04 -0800,2020-03-24 15:05:35 -0800,2020-03-24 15:22:02 -0800,Walking,16.43977950016660,min,2020,,,
Peloton,19236,,2020-03-28 10:25:05 -0800,2020-03-24 17:26:43 -0800,2020-03-24 17:56:43 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-24 18:55:15 -0800,2020-03-24 17:23:43 -0800,2020-03-24 18:55:14 -0800,Cycling,88.0114865163962,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-25 16:39:46 -0800,2020-03-25 16:18:07 -0800,2020-03-25 16:39:44 -0800,Walking,21.6228272497654,min,2020,,,
Peloton,19236,,2020-03-29 10:09:54 -0800,2020-03-25 19:10:25 -0800,2020-03-25 19:30:25 -0800,Cycling,20,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-25 19:33:46 -0800,2020-03-25 19:09:17 -0800,2020-03-25 19:33:46 -0800,Cycling,24.22547749876980,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-26 17:47:10 -0800,2020-03-26 17:18:22 -0800,2020-03-26 17:47:08 -0800,Walking,28.77344653407730,min,2020,,,
Peloton,19236,,2020-04-03 14:37:08 -0800,2020-03-27 08:04:16 -0800,2020-03-27 08:50:08 -0800,Cycling,45.86666666666670,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-27 08:51:50 -0800,2020-03-27 07:57:40 -0800,2020-03-27 08:51:49 -0800,Cycling,53.84174361626310,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-27 17:14:15 -0800,2020-03-27 16:35:40 -0800,2020-03-27 17:14:12 -0800,Walking,38.54575933218000,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-28 09:33:23 -0800,2020-03-28 09:15:01 -0800,2020-03-28 09:33:21 -0800,Walking,18.3328855017821,min,2020,,,
Peloton,19236,,2020-04-03 14:37:09 -0800,2020-03-28 11:14:53 -0800,2020-03-28 11:44:53 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-28 11:47:05 -0800,2020-03-28 11:13:38 -0800,2020-03-28 11:47:05 -0800,Cycling,33.20094383358960,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-29 11:54:08 -0800,2020-03-29 11:21:50 -0800,2020-03-29 11:54:03 -0800,Walking,32.21770396629970,min,2020,,,
Peloton,19236,,2020-04-03 14:37:09 -0800,2020-03-29 11:58:12 -0800,2020-03-29 12:28:12 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-29 12:30:43 -0800,2020-03-29 11:57:06 -0800,2020-03-29 12:30:42 -0800,Cycling,33.02931641538940,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-29 16:43:25 -0800,2020-03-29 16:04:44 -0800,2020-03-29 16:43:22 -0800,Walking,38.63536245028180,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-30 10:09:05 -0800,2020-03-30 09:42:23 -0800,2020-03-30 10:09:04 -0800,Walking,26.67008273204170,min,2020,,,
Peloton,19236,,2020-04-03 14:37:08 -0800,2020-03-30 11:49:37 -0800,2020-03-30 12:19:37 -0800,Cycling,30,min,2020,,,
Peloton,19236,,2020-04-03 14:37:08 -0800,2020-03-30 12:21:01 -0800,2020-03-30 12:26:01 -0800,PreparationAndRecovery,5,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-30 12:26:34 -0800,2020-03-30 11:48:14 -0800,2020-03-30 12:26:33 -0800,Cycling,37.82066213488580,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-03-31 10:48:29 -0800,2020-03-31 10:22:50 -0800,2020-03-31 10:48:27 -0800,Walking,25.60950978398320,min,2020,,,
Peloton,19236,,2020-04-04 17:38:05 -0800,2020-03-31 21:56:50 -0800,2020-03-31 22:26:50 -0800,Yoga,30,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-04-01 09:29:51 -0800,2020-04-01 09:07:41 -0800,2020-04-01 09:29:48 -0800,Walking,22.12104273438450,min,2020,,,
Peloton,19236,,2020-04-04 17:38:05 -0800,2020-04-01 12:10:49 -0800,2020-04-01 12:40:49 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-04-01 12:44:36 -0800,2020-04-01 12:05:49 -0800,2020-04-01 12:44:35 -0800,Cycling,38.47489310105640,min,2020,,,
John’s Apple Watch,6.1.3,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-04-02 10:01:42 -0800,2020-04-02 09:44:27 -0800,2020-04-02 10:01:40 -0800,Walking,17.22381845116620,min,2020,,,
Peloton,19236,,2020-04-06 13:23:43 -0800,2020-04-02 10:17:49 -0800,2020-04-02 10:47:49 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d7b3e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.1.3, creation date:2020-02-23 06:39:13 +0000>",2020-04-02 11:36:37 -0800,2020-04-02 10:16:40 -0800,2020-04-02 11:36:36 -0800,Cycling,79.62982891599340,min,2020,,,
Peloton,19236,,2020-04-08 13:54:04 -0800,2020-04-03 15:42:14 -0800,2020-04-03 16:02:14 -0800,Cycling,20,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d36d00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2, creation date:2020-04-03 06:49:38 +0000>",2020-04-03 16:03:07 -0800,2020-04-03 15:30:23 -0800,2020-04-03 16:03:06 -0800,Cycling,32.08726753195130,min,2020,,,
Peloton,19236,,2020-04-08 13:54:04 -0800,2020-04-04 17:02:10 -0800,2020-04-04 17:32:10 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d36d00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2, creation date:2020-04-03 06:49:38 +0000>",2020-04-04 17:34:18 -0800,2020-04-04 17:00:54 -0800,2020-04-04 17:34:17 -0800,Cycling,33.05173471570020,min,2020,,,
John’s Apple Watch,6.2,"<<HKDevice: 0x303d36d00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2, creation date:2020-04-03 06:49:38 +0000>",2020-04-05 09:35:04 -0800,2020-04-05 09:06:48 -0800,2020-04-05 09:35:02 -0800,Walking,28.23093235095340,min,2020,,,
Peloton,19236,,2020-04-08 13:54:05 -0800,2020-04-05 12:05:23 -0800,2020-04-05 12:50:23 -0800,Cycling,45,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d36d00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2, creation date:2020-04-03 06:49:38 +0000>",2020-04-05 12:55:48 -0800,2020-04-05 12:04:02 -0800,2020-04-05 12:55:48 -0800,Cycling,51.15810398260750,min,2020,,,
Peloton,19236,,2020-04-09 21:27:37 -0800,2020-04-06 14:10:04 -0800,2020-04-06 14:40:04 -0800,Cycling,30,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d36d00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2, creation date:2020-04-03 06:49:38 +0000>",2020-04-06 14:46:26 -0800,2020-04-06 14:08:39 -0800,2020-04-06 14:46:25 -0800,Cycling,37.34470186630890,min,2020,,,
Peloton,19236,,2020-04-11 15:38:51 -0800,2020-04-07 19:41:29 -0800,2020-04-07 20:01:29 -0800,Cycling,20,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d36d00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2, creation date:2020-04-03 06:49:38 +0000>",2020-04-07 22:33:31 -0800,2020-04-07 19:39:09 -0800,2020-04-07 22:33:29 -0800,Cycling,173.4657089670500,min,2020,,,
Peloton,19236,,2020-04-11 15:38:51 -0800,2020-04-08 13:28:29 -0800,2020-04-08 13:48:29 -0800,Cycling,20,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d36d00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2, creation date:2020-04-03 06:49:38 +0000>",2020-04-08 13:50:33 -0800,2020-04-08 13:27:16 -0800,2020-04-08 13:50:33 -0800,Cycling,23.0308920999368,min,2020,,,
John’s Apple Watch,6.2,"<<HKDevice: 0x303d36d00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2, creation date:2020-04-03 06:49:38 +0000>",2020-04-09 09:56:11 -0800,2020-04-09 09:28:03 -0800,2020-04-09 09:56:10 -0800,Walking,28.11021020015080,min,2020,,,
Peloton,20919,,2020-04-15 12:33:52 -0800,2020-04-09 21:03:44 -0800,2020-04-09 21:23:44 -0800,Cycling,20,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d36d00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2, creation date:2020-04-03 06:49:38 +0000>",2020-04-09 21:26:45 -0800,2020-04-09 20:59:58 -0800,2020-04-09 21:26:44 -0800,Cycling,25.87797716657320,min,2020,,,
Peloton,20919,,2020-04-15 12:33:52 -0800,2020-04-10 12:51:18 -0800,2020-04-10 13:11:18 -0800,Cycling,20,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d6ff70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2.1, creation date:2020-04-10 07:07:14 +0000>",2020-04-10 13:14:50 -0800,2020-04-10 12:49:56 -0800,2020-04-10 13:14:49 -0800,Cycling,24.26994968255360,min,2020,,,
Peloton,20919,,2020-04-15 12:33:53 -0800,2020-04-11 15:54:13 -0800,2020-04-11 16:39:13 -0800,Cycling,45,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d6ff70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2.1, creation date:2020-04-10 07:07:14 +0000>",2020-04-11 16:42:55 -0800,2020-04-11 15:52:51 -0800,2020-04-11 16:42:54 -0800,Cycling,49.60294144948320,min,2020,,,
John’s Apple Watch,6.2.1,"<<HKDevice: 0x303d6ff70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2.1, creation date:2020-04-10 07:07:14 +0000>",2020-04-12 08:44:01 -0800,2020-04-12 07:56:33 -0800,2020-04-12 08:43:59 -0800,Walking,47.43811683456100,min,2020,,,
Peloton,20919,,2020-04-15 12:33:53 -0800,2020-04-12 11:10:56 -0800,2020-04-12 11:55:56 -0800,Cycling,45,min,2020,,,
BlueHeart,15,"<<HKDevice: 0x303d6ff70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2.1, creation date:2020-04-10 07:07:14 +0000>",2020-04-12 12:48:26 -0800,2020-04-12 11:09:43 -0800,2020-04-12 12:48:25 -0800,Cycling,98.29526563286780,min,2020,,,
John’s Apple Watch,6.2.1,"<<HKDevice: 0x303d6ff70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2.1, creation date:2020-04-10 07:07:14 +0000>",2020-04-12 19:24:10 -0800,2020-04-12 18:56:53 -0800,2020-04-12 19:24:09 -0800,Walking,27.26133129994080,min,2020,,,
John’s Apple Watch,6.2.1,"<<HKDevice: 0x303d6ff70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,2, software:6.2.1, creation date:2020-04-10 07:07:14 +0000>",2020-04-14 07:56:13 -0800,2020-04-14 07:36:48 -0800,2020-04-14 07:56:11 -0800,Walking,19.38982200026510,min,2020,,,
Peloton,20919,,2020-04-18 17:22:35 -0800,2020-04-14 16:01:35 -0800,2020-04-14 16:21:35 -0800,Cycling,20,min,2020,,,
